id,Team Name,Channel Name,Sender,Message,Time
,kubernetes,kubernetes-users,anyatassomancer,"""My book is due in from Amazon any day now!""","Apr 24, 2016 16:03"
,kubernetes,kubernetes-users,shereegreek,"""It's been a crazy weekend in my neighborhood. I had a moment to stop by... I am ready to roll if you all want to start early🤗""","Apr 24, 2016 16:06"
,kubernetes,kubernetes-users,jennyrose,"""We'll see if everyone's ready by tomorrow night. Going to work on a first day post for you guys in the AM in the meantime.""","Apr 24, 2016 18:47"
,kubernetes,kubernetes-users,zennifer8,"""🎉""","Apr 24, 2016 18:51"
,kubernetes,kubernetes-users,lavendermoon,"""Mine arrived a day early! Thank you, Amazon. (I had no idea Sunday delivery was a thing?? But I was pleasantly surprised!)""","Apr 24, 2016 19:40"
,kubernetes,kubernetes-users,jennyrose,"""USPS delivers on Sunday's exclusively for Amazon, I believe :D""","Apr 24, 2016 23:29"
,kubernetes,kubernetes-users,zennifer8,"""I didn't know that! Good to know""","Apr 25, 2016 05:47"
,kubernetes,kubernetes-users,jennyrose,"""@zennifer8: One of many benefits of Amazon Prime""","Apr 25, 2016 05:52"
,kubernetes,kubernetes-users,heather,"""Sunday Amazon delivery is officially celebrated in my household - its like our fav thing to worship""","Apr 25, 2016 08:43"
,kubernetes,kubernetes-users,zennifer8,"""I love this group! Since I live in MS it's really hard for me to find people I can connect with or relate too. Ive lived all over the world and many states as a result The folks here are usually offended at my sense of humor. 😜""","Apr 25, 2016 09:10"
,kubernetes,kubernetes-users,jennyrose,""":D""","Apr 25, 2016 09:11"
,kubernetes,kubernetes-users,shanbass,"""@jennyrose: No need to be nervous. Just a bunch of new friends hanging out talking tarot...and you don't even need to clean the living room.""","Apr 25, 2016 09:23"
,kubernetes,kubernetes-users,zennifer8,"""@shanbass: that's the best part!""","Apr 25, 2016 09:28"
,kubernetes,kubernetes-users,shanbass,"""Yup...you're all invited for coffee and I can stay in my jammies. Lol.""","Apr 25, 2016 09:29"
,kubernetes,kubernetes-users,jennyrose,"""Haha, good way to put it @shanbass""","Apr 25, 2016 09:35"
,kubernetes,kubernetes-users,zennifer8,"""Cool""","Apr 25, 2016 10:11"
,kubernetes,kubernetes-users,jennyrose,"""There's quite a few people we really haven't heard from since they joined, we'll wait and see if they pop in.""","Apr 25, 2016 10:13"
,kubernetes,kubernetes-users,zennifer8,"""👌🏻""","Apr 25, 2016 10:13"
,kubernetes,kubernetes-users,shereegreek,"""👍🏼""","Apr 25, 2016 12:36"
,kubernetes,kubernetes-users,heather,"""👀""","Apr 25, 2016 12:43"
,kubernetes,kubernetes-users,daenerys,"""👋😀""","Apr 25, 2016 15:15"
,kubernetes,kubernetes-users,jennyrose,"""Hiya @daenerys!""","Apr 25, 2016 15:36"
,kubernetes,kubernetes-users,daenerys,"""Hi @jennyrose , I stayed up especially !""","Apr 25, 2016 16:01"
,kubernetes,kubernetes-users,jennyrose,"""I don't think we're starting today. A lo of people haven't responded to me :/""","Apr 25, 2016 16:46"
,kubernetes,kubernetes-users,slackbot,"""Reminder: Please check in and let us know if you are ready to start.""","Apr 25, 2016 17:00"
,kubernetes,kubernetes-users,anyatassomancer,"""I'm not ready to start...""","Apr 25, 2016 17:00"
,kubernetes,kubernetes-users,jennyrose,"""That's fine, just doing a head count.""","Apr 25, 2016 17:03"
,kubernetes,kubernetes-users,tinybuddhas,"""I can be ready by Wednesday if we are changing the schedule.""","Apr 25, 2016 17:06"
,kubernetes,kubernetes-users,jennyrose,"""No need to rush, we just wanted to see if we could start early. If people are still waiting, it's all good. We did say the 30th after all :D""","Apr 25, 2016 17:09"
,kubernetes,kubernetes-users,anyatassomancer,"""Oh, good!! I totally don't want to hold people back! I'm definitely ready by the 30th, my book should be in by tomorrow, I hope!""","Apr 25, 2016 17:11"
,kubernetes,kubernetes-users,jennyrose,"""Oh no, I'm sorry if I made anyone feel rushed! Some people were getting antsy and we wanted to see if we could start earlier if possible, but we're not changing the official date unless everyone is on board.""","Apr 25, 2016 17:24"
,kubernetes,kubernetes-users,anyatassomancer,"""My book came it today, it's huge!!!""","Apr 26, 2016 15:47"
,kubernetes,kubernetes-users,alicejanell,"""I know right? That’s why I caved and also bought a kindle copy — no way am I lugging that brick around. Diaper bag is heavy enough as it is. lol""","Apr 26, 2016 15:48"
,kubernetes,kubernetes-users,anyatassomancer,"""@alicejanell: that is awesome! 😊""","Apr 26, 2016 15:48"
,kubernetes,kubernetes-users,jennyrose,"""You could attach it to a stick and use it as a flail""","Apr 26, 2016 16:34"
,kubernetes,kubernetes-users,barbaragraver,"""I was thinking of getting the Kindle version also. I love the book but it is kind of hefty.""","Apr 27, 2016 05:56"
,kubernetes,kubernetes-users,jennyrose,"""I have both the book and eBook, too. I like reading the eBook version in bed to review stuff I read earlier.""","Apr 28, 2016 06:37"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""oh Hi""","Apr 28, 2016 16:38"
,kubernetes,kubernetes-users,jennyrose,"""Hey, I hope stuff happened in a good way!""","Apr 28, 2016 18:38"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""Our national public television broadcaster is consulting with the industry for pitches for new programmes, so I’ve been developing six of them for different producers""","Apr 28, 2016 18:43"
,kubernetes,kubernetes-users,jennyrose,"""Nice!""","Apr 28, 2016 18:44"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""So I’m all done developing All.The.PowerPoints, but since the deadline is tomorrow afternoon I’m still being flooded with phone calls by clueless producers with doubts on how to budget stuff""","Apr 28, 2016 18:45"
,kubernetes,kubernetes-users,slackbot,"""Reminder: Head over to the channel 0-start-here and download the *Beginner’s Study Guide*. Please read through it to get an idea of which parts of the book we’ll be tackling. I want everyone to be familiar with the study guide by Saturday. Also, assume that most sessions will be a week long. We’ll play it by ear to see which sessions will require a little more time.""","Apr 29, 2016 06:00"
,kubernetes,kubernetes-users,anyatassomancer,"""@alicejanell: Hey Alice, I have checked in on the Check In channel. Do I need to have read the first chapter of Holistic Tarot, before tomorrow 4/30?""","Apr 29, 2016 09:30"
,kubernetes,kubernetes-users,anyatassomancer,"""Sounds good @jennyrose !""","Apr 29, 2016 12:37"
,kubernetes,kubernetes-users,rhi,"""I'm Rhi, I'm a writer mostly. I use tarot as a tool for my muses, but I also sometimes do informal readings for fellow writers who are struggling. Most recently, just the other day for a cowriter who's facing some legal difficulties. I don't fancy myself anything beyond an amateur diviner, and I don't make any effort to read fortunes or futures... for me tarot is a tool to regulate and tap into my buried intuitive energies. It goes a long way to helping me ""go with my gut"" and shut out the learned behaviors and constructs of society and culture that are hammered into place around us throughout our lives. On a side note, I identify as trans. I'm genderqueer and prefer neutral pronouns: they/them/their, etc. I won't be offended by a slip up, but I may correct you :simple_smile:""","Apr 30, 2016 06:31"
,kubernetes,kubernetes-users,jennyrose,"""@rhi You’ll love this book, then. Benebell doesn’t believe in fortune-telling. I’m the same way. It’s very much an analytical tool for me.""","Apr 30, 2016 06:36"
,kubernetes,kubernetes-users,rhi,"""@jennyrose: I was reading through the first chapter last week and made note of that. I respect different perspectives and opinions, but I'm a strong adherent of free will as well. :simple_smile:""","Apr 30, 2016 06:38"
,kubernetes,kubernetes-users,heather,"""hey & thanks @alicejanell & @jennyrose for including all of us in your adventure ! I’ve been an astrologer for a while plus meditation teaching - prob more than a decade at this point. I’m new to tarot - started adding it secretly into my astrology consults along with lenormand cards for added depth and its started taking over …so I figure that some formal study is a good idea . I’m a terrible student on my own so I’m really grateful for this setting/structure and also connecting w. you all :simple_smile:""","Apr 30, 2016 06:41"
,kubernetes,kubernetes-users,jennyrose,"""OH, I totally forgot: we’re using the free version of Slack which only keeps the 10k most recent messages. We will most certainly overshoot, so everything is getting archived here: http://holistictarot.slackarchive.io/""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,rhi,"""Oh yes, I'm immensely grateful for the generosity of @alicejanell and @jennyrose because I ran out of gas trying to go work through this book when I first acquired it. It's really encouraging to have so many of us here all with the same interest and motivation. We'll keep each other going, I've no doubt, and I am looking forward to also learning from the insights of everyone else as well. @heather: I might pick your brain about astrological associations for court cards and/or major arcana when we get there. I devised my personal intuitive elemental dignities that I used to assign court cards to specific natal chart aspects, and I would love to hear your approach.""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,heather,"""@rhi: sure!…you are ahead of me in that you have already devised an approach - but it’s a def. topic of interest & prob also a blogging focus for me - I’ve been enjoying the Greer book listed here and a few other court card books…curious to see how Benebell’s info brings it all together ...""","Apr 30, 2016 06:54"
,kubernetes,kubernetes-users,zennifer8,"""Hi! I'm Jennifer. There's so many with my name that I swap the first letter to easily find myself when I'm in a group setting. I'm just a stay at home mom. I homeschool my youngest who has Aspergers. Now he's 14 many don't even realize it anymore ( a whole nother discussion topic). I've lived all over the world growing up so I'm fascinated with other cultures/traditions. When I was 16 I was given my great grandmother's crystal locket (she passed away when I was 11 at 87). She very dark brown eyes (like mine) black hair with very little gray. My grandmother wouldn't hardly touch it. She gave it to me like she was holding a dead frog. She refused to tell me anything about it or that my great grandmother was a gypsy. So the interest was planted. I have several tarot decks but never seriously tried to learn to utilize them. So I super excited for this group.""","Apr 30, 2016 08:10"
,kubernetes,kubernetes-users,jennyrose,"""I'm Jenny. Brand new mom (daughter was born on Christmas, during a full moon... crazy, right?). Just turned 30 so I'm coming to terms with this new stage in my life. I'm Buddhist, and I take a very analytical approach to tarot. For me, it's a tool for problem-solving and counseling. I don't personally believe in divining the future. I'm also a voracious reader and an artist.""","Apr 30, 2016 08:24"
,kubernetes,kubernetes-users,shereegreek,"""Morning all I am so excited to get this party started. I’m Sheree and I am currently living in Northern California where I have a small art studio, and work part time as a Palm and Tarot reader on the tourist strip of the City. I have been reading professionally for a little over a year. And still feel I have so much to learn. I started learning tarot many years ago after a bad relationship break-up and have continued relearning the cards over and over since way back then. We had no social media so it was hard to connect with like minded thinkers, let alone authors of the books I was studying from. I follow Benabell, Fiona and Mary K. Greer now on social media and love that I can see instant response from all of these very talented folks. Now, don't get me started about the choices in cards today. I have started designing my own deck, but that’s a story for another day. Here’s me wishing us all much inspiration as we start this journey.""","Apr 30, 2016 08:47"
,kubernetes,kubernetes-users,rhi,"""Hello, @shereegreek! I'll admit that one of the reasons I'm eager for this study is so that I can eventually form designs for a deck of my own, one that makes intuitive sense to me and resonates strongly with my associations. Would love to see what designs you have thus far if you're ever willing to share.""","Apr 30, 2016 08:57"
,kubernetes,kubernetes-users,shereegreek,"""Hello @rhi: I started with the Majors and only have 5 completed so far- it is a huge task. I will share when I get a few more complete. I had read that it took one of the deck creators 12 years to complete her deck. I sure hope it doesn’t take me that long- ha hah. I went to school for fashion design so my deck has a Fashionista/ Feminine Divine look right now-oh the choices.""","Apr 30, 2016 09:05"
